DatePosted,Title,Seller Type,Price,Car Make,Car Model,Car Variant,Condition,Year Manufactured,Transmission,Engine Capacity,Body Type,Location,Warranty,Mileage,Colour Type,Colour,Description
2022-07-22,MASIH NAK BELI X70 DENGAN JIMAT SST ???,Dealer, 93900,Proton,X70,1.8 TGDI Premium 2WD,New,2022,Automatic,1.8L,SUV,Pahang,5 Years Warranty,,,,"MASIH NAK BELI X70 DENGAN JIMAT SST ???  Belum buat tempahan tapi nak beli Proton dengan tanpa SST ?  Beli dengan saya, i tolong anda jimat SST.  Limited ready stock !!  Siapa cepat siapa dapat !!  Cepat cepat call/whatsapp saya untuk dapat maklumat selanjutnya..  www.wasap.my/6    Show Phone Number   /X70FreeTax www.wasap.my/6    Show Phone Number   /X70FreeTax www.wasap.my/6    Show Phone Number   /X70FreeTax  CARRICK TAN    Show Phone Number   Authorize Proton Sales Advisor  Pesat Auto CTM Sdn. Bhd. (Kuantan)  Sila Like & follow Facebook page saya.  https://www.facebook.com/profile.php?id=100    Show Phone Number   01  '' Think Proton Think Carrick ''  > Pastikan anda berurusan dengan wakil jualan sah PROTONÃ??Ã?Â®  > Tertakluk pada terma dan syarat*  > Segala kerjasama dan kepercayaan anda amat kami hargai."
2022-07-15,2023 Honda HR-V 1.5 Hybrid,Dealer, 140800,Honda,HR-V,1.5 Hybrid,New,2022,Automatic,1.5L,SUV,Selangor,5 Years Warranty,,,,"2023 Honda HR-V 1.5 Hybrid  2023  RM 500 rebate new booking  Trade-in available.  Impeccable condition.  A definite must-view car.  Hot model  Available stock to sell.  Available in 5 colours:-  1. Ignite Red  2. Platinum White Pearl  3. Meteroid Grey  4. Lunar Silver  5. Ruse Black  4 Specs : -  S,E,V and RS  Advantage of owning a Face Lift HRV:  1. Honda Lane Watch  2. New 8 inch Audio Display  3. 7 inch TFT Display Meter  4. Front Sequential turn signal  5. Honda Connect  6. New 18 inch Sporty Rim  7. 8 way driver seat and 6 airbags  8. Rear Aircond  **CALL/WHATSAPP/SMS to    Show Phone Number   for a quicker response and updates  *Honda gifts are available  *After service provided  *Easy and fast transaction  *Test drive available at your doorstep upon request  *Price quoted is without insurance but with rebate  Thanks for viewing!"
2022-07-05,2010 Hyundai Matrix 1.6 Auto 1 Owner,Dealer, 9000,Hyundai,Matrix,1.6 GL,Used,2009,Automatic,1.6L,MPV,Melaka,No Warranty,"90,000 - 94,999 km",Metallic,Black,"2010 Hyundai Matrix 1.6 Auto 1 Owner  REGISTER 2010-HYUNDAI Matrix 1.6 Auto  Contact & WhatsApp Us At:  Ivan		: 0111-666 9292	www.wasap.my/6    Show Phone Number   2  Mr Ho		: 016-771 1818		www.wasap.my/6    Show Phone Number   Mr Hong	: 012-612 2603		www.wasap.my/6    Show Phone Number   VEHICLE Info :-  -	Year 2009 / Register 2010  -	1.6 Auto Petrol / 1 Owner  -	CD Radio Player   Aircond   Alarm Good  -	Cushion Nice   Fully Original  -	Gear   Engine In Good Care  -	Car In Good Condition & Safe To Use  FACEBOOK : PERNIAGAAN MOTOR KLEBANG  Perniagaan Motor Klebang  Address: No.5777-C, Jalan Klebang Kecil, Limbongan, 75200 Melaka.  Operation Day: Mon-Sat  Operation Time: 9:00am - 5:30pm  Hotline : 0111-666 9292 / www.wasap.my/6    Show Phone Number   2  MAP LOCATION : https://www.google.com/maps/place/Perniagaan Motor Klebang, Jalan Tengkera, Kampung Limbongan, 75200 Klebang, Malacca/@2.2054266,102.2199833,16z/data=!4m2!3m1!1s0x31d1f1ae238c4a73:0xabf4a2644326fab7?hl=en&source=lmns  CARELINE 24 Hour Service :- 0111-666 9292  WhatsApp: www.wasap.my/6    Show Phone Number   2  We care For You.  Building History Info  https://m.facebook.com/story.php?story_fbid=71822    Show Phone Number   &id=167471630512551  * We Can Arrange Bank Loan  @@@  Fast loan Approval  @@@  ***DOCUMENT FOR APPLY LOAN ***  1. My Card (NRIC) & Driving License  2. Latest 3 months Pay Slip3  3. Latest 3 Month Bank Statement  4. Latest EPF Statement ( K.W.S.P )  ***DOCUMENT FOR LOAN-Company SDN BHD***  1. (SOLE PROPRIETOR) Company SSM Registration Set  2. (SDN BHD COMPANY) Document Set (Borang 9, 49)  3. Latest 6 Month Company Bank Statement  4. Company Resolution  5. DirectorÃ"
2023-09-03,2010 Suzuki Swift 1.5 (A) KEYLESS ENTRY,Dealer, 22800,Suzuki,Swift,1.5,Used,2010,Automatic,1.5L,Hatchback,Kuala Lumpur,No Warranty,"95,000 - 99,999 km",Metallic,Blue / Purple,"2010 Suzuki Swift 1.5 (A) KEYLESS ENTRY  Suzuki Swift 1.5 (A) 2010 YEAR  WE ENSURE THAT THERE IS NO FLOODED CARS!!!  - 100% ACCIDENT FREE  - GUARANTEE NO FLOOD DAMAGE (100% XDE KERETA BANJIR)  - 100% TRUE YEAR MADE  - FAST DELIVERY CAR  - FULL SERVICE RECORD  - LIKE NEW NO REPAIR NEEDED  DOCUMENT NEEDED  Individual  - IC  - Valid Driving License  - 3 months/ 6 months payslips  - 3 months/ 6 month bank statement  - EPF statement  Company  - Form 9 , 24, 44, 49  - Director IC & License  - 6 months Bank statement  - Form B ( 2 years )  -------------------------------------------------------------------------------------------------------------------------------------------------------  - Ready stock  - Accept trade in  - Free Used car valuation  - Fast Processing  - Fast Approval  -------------------------------------------------------------------------------------------------------------------------------------------------------  - METALIC BLUE  - FULL SERVICE  - GOOD CONDITION  - AIR BAG  - KEYLESS ENTRY  - MULTI FUNCTION STEERING  - RETRACTABLE SIDE MIRROR  - SIDE MIRROR INDICATOR  - SMOOTH ENGINE  - SMOOTH GEAR BOX  - ORIGINAL PAINT  - 100% LIKE NEW AND CLEAN  PLS CONTACT    Show Phone Number   THOMAS    Show Phone Number   ALEXZ    Show Phone Number   JUSTIN  OUR LOCATION :  LOT B3, PT 17703, OFF JALAN LINGKARAN TENGAH 2, JALAN KE PPR, TAMAN INTAN BAIDURI , 51200 KUALA LUMPUR WP"
2022-06-20,Proton Persona 1.6 2022 ROSEWOOD MAROON,Dealer, 47800,Proton,Persona,1.6,New,2022,Automatic,1.6L,Sedan,Selangor,5 Years Warranty,,,,"Proton Persona 1.6 2022 ROSEWOOD MAROON  Berminat nak beli kereta? Saya tidak mahu keluar? Anda boleh berkongsi maklumat kereta yang diminati dengan menekan butang WHATSAPP atau pautan http://ecommerceonlinehub.wasap.my/  Enjoy Low Deposit Installment of RM5xx*/month for a limited time.  NEW PERSONA 2022 RM45,800* - RM55,800*  Sentiasa ada satu yang anda mahukan  - PROTON SAGA  - PROTON IRIZ  - PROTON PERSONA  - PROTON EXORA  - PROTON X50  - PROTON X70  May can you click WhatsApp link  https://ecommerceonlinehub.wasap.my/ of more detail vehicle Thanks  Boleh klik link WhatsApp https://ecommerceonlinehub.wasap.my/ untuk lebih detail kenderaan Terima kasih  Website :  https://ecommerceonlinehub.com/  WhatsApp Click :  https://ecommerceonlinehub.wasap.my/  *Terms and Conditions apply"
2022-06-20,Proton Persona 1.6 2022 SPARE GREY,Dealer, 47800,Proton,Persona,1.6,New,2022,Automatic,1.6L,Sedan,Selangor,5 Years Warranty,,,,"Proton Persona 1.6 2022 SPARE GREY  Berminat nak beli kereta? Saya tidak mahu keluar? Anda boleh berkongsi maklumat kereta yang diminati dengan menekan butang WHATSAPP atau pautan http://ecommerceonlinehub.wasap.my/  Enjoy Low Deposit Installment of RM5xx*/month for a limited time.  NEW PERSONA 2022 RM45,800* - RM55,800*  Sentiasa ada satu yang anda mahukan  - PROTON SAGA  - PROTON IRIZ  - PROTON PERSONA  - PROTON EXORA  - PROTON X50  - PROTON X70  May can you click WhatsApp link https://ecommerceonlinehub.wasap.my/ of more detail vehicle Thanks  Boleh klik link WhatsApp https://ecommerceonlinehub.wasap.my/ untuk lebih detail kenderaan Terima kasih  Website :  https://ecommerceonlinehub.com/  WhatsApp Click :  https://ecommerceonlinehub.wasap.my/  *Terms and Conditions apply"
2022-06-15,2015 Nissan YU41T5 Cargo Container 17FT Diesel Hijau,Dealer, 75500,Nissan,YU41T5,KARGO,Used,2015,Manual,4.2L,Commercial,Melaka,No Warranty,"170,000 - 179,999 km",Metallic,White,2015 Nissan YU41T5 Cargo Container 17FT Diesel Hijau  YEAR 2015-NISSAN YU41T5 4.2cc (M) Cargo Container 17FTÃ¢Â
2021-11-01,2023 Proton X70 1.5 Executive CVT Promotion rebate/free gifts RM6000,Dealer, 110800,Proton,X70,1.8 Executive CVT,New,2023,Automatic,1.8L,SUV,Kuala Lumpur,More than 5 Years,,,,"2023 Proton X70 1.5 Executive CVT Promotion rebate/free gifts RM6000  Fast delivery  Free booking fee  Free loan application  Fast loan approval  Low downpayment  High trade in value  Monthly instalment  Standard RM1,068  Executive RM1,197  Premium RM1,338  Premium 1.8 RM1,390  Free security tinting tahan pecah with 5 years warranty  Free coating with 3 years warranty  Free dashcam with front and rear camera  Free petrol full tank  Free Smart Tag  Free Sunshade  Free Towel  Free Hanger with hook for sear  Free Clear view sticker for door mirror  Free Handle cup protection film  Free Tissue box holder  Free Phone holder  Free Pressure gauge, inflator and deflator  Free booking fee  Free umbrella  Free Key chain  Free insurance all drivers  Free Flood coverage RM1000  Free Lost key coverage RM1000  Free Road side assistance  Engine Type: 4 Cylinders In-Line, 16 Valve DOHC, TGDi  1477cc engine  Max Power 13o kW( 177PS) / 5500rpm  Max Torque 255 / 1500-4000  Nm/rpm  Fuel System: Turbocharged Gasoline Direct Injection  60 Litre Fuel Tank Capacity  7-Speed Dual Clutch Transmission with Manual Mode  LED Projector Headlamps  LED Daytime Running Lamps  Auto Headlamps & Follow Me Home  LED Front Fog Lamps (Auto On When Turning)  Auto Rain Sensing Front Wipers  Power Tailgate  Steering Wheel Material - leather  Steering Switches for Audio, Hands-Free Telephone &  Cruise Control  Steering Mode Selection (Normal & Sport)  LCD Meter Combination  Drive Mode Selection (Normal, Eco & Sport)  Auto Dimming Rear View Mirror  Intelligent Entry with Push Start Button  Front Welcome Lamps  Power Windows with anti- trap for driver  Leatherette Seat  Driver Power Seat 6-Way  Driver Power Lumbar 2-Way  Front Passenger Power Seat 4-Way  Front Ventilated Seats  Auto Dual Zone Air-Conditioning  Rear Air Vents  Air Purifier System  Tonneau Cover  Infotainment System  Infotainment Head Unit - 8"" Touchscreen Monitor  Voice Command  Online Music Streaming  Online Navigation  Online Weather Forecast  Smartphone Connectivity  Bluetooth Connectivity  4G & Wi-Fi  Vehicle Status  PROTON Link App - vehicle status &  Remote Control  8 Speakers  USB Ports : Data (x1) & Charging (x5)  Safety & Security:  6 SRS Airbags (Front, Side & Curtain)  Anti-Lock Braking System (ABS)  Electronic Brake Distribution (EBD)  Brake Assist (BA)  Auto Brake Hold  Electronic Stability Control (ESC)  Traction Control System (TCS)  Hill Hold Assist (HHA)  Hill Descent Control (HDC)  Front Parking Sensors x2  Rear Parking Sensors x4  360 Camera  Immobiliser & Anti-Theft Alarm  Contact Molly ASAP  011 1190 3213"
2022-06-12,2015 Ferrari F12 Berlinetta 6.3L V12* Excellent Cond* Genuine Mileage* Service Record Proven By NAZA,Dealer, 1390000,Ferrari,F12 Berlinetta,6.3 V12,Used,2015,Automatic,6.3L,Coupe,Selangor,No Warranty,"15,000 - 19,999 km",Metallic,Red / Orange,"2015 Ferrari F12 Berlinetta 6.3L V12* Excellent Cond* Genuine Mileage* Service Record Proven By NAZA  Ferrari F12 Berlinetta 6.3L V12  Year: 2015' (Used)  Registered: 2017'  100%- Full Option Spec  100%- Excellent Condition  100%- Genuine LOW Mileage  100%- Actual Year Made 2015'  100%- Just Buy & Use, No Repair Needed  100%- Photo Shown Are Actual Car On Sale  100%- Service Record Proven By NAZA Malaysia  ** Just Only Rm1,390,000 ** {NEGO}  Contact Me For Further Info  @ LiM    Show Phone Number   @ LiM    Show Phone Number   @ LiM    Show Phone Number   -- Reverse Camera  -- Lifted Suspension  -- Passenger Display  -- Carbon Fiber Racing Seat  -- JBL Surround Sound System  -- Brembo Carbon Ceramic Brake  *** About This Vehicle ***  2015 Ferrari F12 Berlinetta Specs Datasheet With Technical Data And Performance Data Plus An Analysis Of The Direct Market Competition Of Ferrari F12 Berlinetta In 2015, The Model With 2-Door FastBack Coupe Body And V-12 6262 Cm3 / 381.9 Cui, 545 kW / 741 PS / 731 Hp (ECE) Of Power, 690 Nm / 509 Lb-Ft Of Torque, 7-Speed Dual-Clutch Semi-Automatic With Manual Shift Mode PowerTrain For Europe North America Australia Asia Worldwide. According To The ProfessCars Estimation This Ferrari Would Accelerate 0-60 Mph In 3.2 Sec, 0-100 Km/H In 3.3 Sec, 0-200 Km/H In 8.8 Sec, 0-300 Km/H In 22.9 Sec And Quarter Mile Time Is 10.8 Sec. This Car Is 4618 Mm / 181.8 In Long, 1942 Mm / 76.5 In Wide And 1273 Mm / 50.1 In High. Check The Tables Below For Detailed Outside And Inside Dimensions, Output, Fuel Economy And Performance Data.  Trusted Importer Recondition Car Dealer...  Japanese & U.K High Performance & Luxury Car..."
2022-06-06,Proton Saga 1.3 Standard - Armour Silver,Dealer, 34800,Proton,Saga,1.3,New,2022,Automatic,1.3L,Sedan,Selangor,5 Years Warranty,,,,"Proton Saga 1.3 Standard - Armour Silver  Enjoy Low Deposit Installment of RM3xx*/month for a limited time.  NEW SAGA 2022 RM34,400* - RM44,300*  May can you click WhatsApp link https://ecommerceonlinehub.wasap.my of more detail vehicle Thanks  Boleh klik link WhatsApp https://ecommerceonlinehub.wasap.my untuk lebih detail kenderaan Terima kasih  Terms and Conditions apply"
2022-06-06,Proton Saga 1.3 Standard - Snow White,Dealer, 34800,Proton,Saga,1.3,New,2022,Automatic,1.3L,Sedan,Selangor,5 Years Warranty,,,,"Proton Saga 1.3 Standard - Snow White  Enjoy Low Deposit Installment of RM3xx*/month for a limited time.  NEW SAGA 2022 RM34,400* - RM44,300*  May can you click WhatsApp link https://ecommerceonlinehub.wasap.my of more detail vehicle Thanks  Boleh klik link WhatsApp https://ecommerceonlinehub.wasap.my untuk lebih detail kenderaan Terima kasih  Terms and Conditions apply"
2022-06-06,Proton Saga 1.3 Premium - Rosewood Maroon,Dealer, 34800,Proton,Saga,1.3,New,2022,Automatic,1.3L,Sedan,Selangor,5 Years Warranty,,,,"Proton Saga 1.3 Premium - Rosewood Maroon  Enjoy Low Deposit Installment of RM3xx*/month for a limited time.  NEW SAGA 2022 RM34,400* - RM44,300*  May can you click WhatsApp link https://ecommerceonlinehub.wasap.my of more detail vehicle Thanks  Boleh klik link WhatsApp https://ecommerceonlinehub.wasap.my untuk lebih detail kenderaan Terima kasih  Terms and Conditions apply"
2022-06-05,Proton Saga 1.3 Premium S - Ruby Red,Dealer, 34800,Proton,Saga,1.3,New,2022,Automatic,1.3L,Sedan,Selangor,5 Years Warranty,,,,"Proton Saga 1.3 Premium S - Ruby Red  Enjoy Low Deposit Installment of RM3xx*/month for a limited time.  NEW SAGA 2022 RM34,400* - RM44,300*  May can you click WhatsApp link https://ecommerceonlinehub.wasap.my of more detail vehicle Thanks  Boleh klik link WhatsApp https://ecommerceonlinehub.wasap.my untuk lebih detail kenderaan Terima kasih  Terms and Conditions apply"
2022-06-05,Proton Saga 1.3 Premium - Jet Grey,Dealer, 34800,Proton,Saga,1.3,New,2022,Automatic,1.3L,Sedan,Selangor,5 Years Warranty,,,,"Proton Saga 1.3 Premium - Jet Grey  Enjoy Low Deposit Installment of RM3xx*/month for a limited time.  NEW SAGA 2022 RM34,400* - RM44,300*  May can you click WhatsApp link https://ecommerceonlinehub.wasap.my of more detail vehicle Thanks  Boleh klik link WhatsApp https://ecommerceonlinehub.wasap.my untuk lebih detail kenderaan Terima kasih  Terms and Conditions apply"
2023-09-01,2019 Toyota Vellfire ZG,Direct Owner, 228800,Toyota,Vellfire,ZG,Used,2019,Automatic,2.5L,MPV,Selangor,No Warranty,"25,000 - 29,999 km",Solid,White,2019 Toyota Vellfire ZG  Ã
2022-06-04,2010 Hicom Perkasa MTB 150 DX 4.3cc Box 14FT,Dealer, 59900,Hicom,Perkasa MTB,150 DX 4.3,Used,2010,Automatic,4.3L,Commercial,Melaka,No Warranty,"35,000 - 39,999 km",Solid,White,"2010 Hicom Perkasa MTB 150 DX 4.3cc Box 14FT"" Refrigerated DIesel Hijau Cellar  YEAR 2010-HICOM MTB150 4.3cc (M) Box Refrigerated 14FTÃ"
2022-05-27,Register 2012 Nissan Navara 2.5 Single Cab (M) Wooden Diesel Turbo,Dealer, 35800,Nissan,Navara,2.5 Single Cab Standard (M),Used,2011,Manual,2.5L,Commercial,Melaka,No Warranty,"100,000 - 109,999 km",Metallic,White,"Register 2012 Nissan Navara 2.5 Single Cab (M) Wooden Diesel Turbo  Register 2012-NISSAN Navara 2.5 (M) Wooden Body Diesel  Contact & WhatsApp Us At:  Ivan		: 0111-666 9292	www.wasap.my/6    Show Phone Number   2  Mr Ho		: 016-771 1818		www.wasap.my/6    Show Phone Number   Mr Hong	: 012-612 2603		www.wasap.my/6    Show Phone Number   VEHICLE Info :-  -	Year 2011 / Register 2012  -	2.5cc (M) / Green Diesel Turbo Engine /  -	Single Cab Wooden Body  -	Aircond Good + Power Steering  -	Gear & Engine Performance Good  -	Vehicle in ready Condition  FACEBOOK : PERNIAGAAN MOTOR KLEBANG  Perniagaan Motor Klebang  Address: No.5777-C, Jalan Klebang Kecil, Limbongan, 75200 Melaka.  Operation Day: Mon-Sat  Operation Time: 9:00am - 5:30pm  Hotline : 0111-666 9292 / www.wasap.my/6    Show Phone Number   2  MAP LOCATION : https://www.google.com/maps/place/Perniagaan+Motor+Klebang,+Jalan+Tengkera,+Kampung+Limbongan,+75200+Klebang,+Malacca/@2.2054266,102.2199833,16z/data=!4m2!3m1!1s0x31d1f1ae238c4a73:0xabf4a2644326fab7?hl=en&source=lmns  CARELINE 24 Hour Service :- 0111-666 9292  WhatsApp: www.wasap.my/6    Show Phone Number   2  We care For You.  * We Can Arrange Bank Loan  @@@  Fast loan Approval  @@@  ***DOCUMENT FOR APPLY LOAN ***  1. My Card (NRIC) & Driving License  2. Latest 3 months Pay Slip3  3. Latest 3 Month Bank Statement  4. Latest EPF Statement ( K.W.S.P )  ***DOCUMENT FOR LOAN-Company SDN BHD***  1. (SOLE PROPRIETOR) Company SSM Registration Set  2. (SDN BHD COMPANY) Document Set (Borang 9, 49)  3. Latest 6 Month Company Bank Statement  4. Company Resolution  5. DirectorÃ¢??s I/C  6. Driving License  @WE ARE USE CAR DEALER@"
2022-05-21,2018 Audi A7 SportBack 3.0L V6 55 TFSi S.Line (Laser Light) Genuine Mileage* U.K Audi Approved Unit,Dealer, 438000,Audi,A7,3.0 TFSI S-Line quattro,Recond,2018,Automatic,3.0L,Sedan,Selangor,1 Year Warranty,"30,000 - 34,999 km",Metallic,Black,"2018 Audi A7 SportBack 3.0L V6 55 TFSi S.Line (Laser Light) Genuine Mileage* U.K Audi Approved Unit  Audi A7 SportBack 3.0L V6 55 TFSi S.Line 2018'  {{ U.K AUDI Approved Pre-Owned }}  100%- Genuine Mileage  100%- Direct A.P Holder  100%- Photo Shown Are Actual Car On Sale  ** Just Only Rm438,000 ** {NEGO}  Contact Me For Further Info  @ LiM    Show Phone Number   @ LiM    Show Phone Number   @ LiM    Show Phone Number   --- Virtual Cockpit  --- 21' Alloy Wheel  --- Power Tail Gate  --- Audi Laser Light  --- Sport Suspension  --- Drive Select Mode  --- Wireless Charging  --- 3D 360' View Camera  --- Smart Phone Interface  --- Adaptive Air Suspension  --- Lane Departure Warning  --- KeyLess Entry/ Push Start  --- LED HD Matrix Headlamps  --- Rear Climate Digital Controller  --- B & O Surround Sound System  --- Valcona Leather Electric Seat With Memory  ** About This Vehicle **  Will Initially Launch With The 3.0L V6 TFSi. The Sonorously Understated V6 Turbo Produces 250-kW (340-Hp) And 500-Nm (368.8-Lb-Ft). The Four Door Coupe Sprints From 0 To 100-Km/H In 5.3-Seconds And Has A Top Speed Of 250-Km/H (155.3-Mph). In The NEDC, The Base Version Of The Audi A7 55 TFSi Consumes 6.8-Liters Of Fuel (34.6 Us Mpg), Corresponding To Co2 Emissions Of 154-Grams (247.8 G/MI). The 3.0L TFSi Is Paired With A 7-Speed S-Tronic. It's Quattro Drivetrain Uses The Efficient Ultra Technology That Activates Rear-Wheel Drive As Needed. Additional 6-And 4-Cylinder Engines, Both Gasoline And Diesel, Will Folow Shortly Sfter The Start Of Production  Trusted Importer Recondition Car Dealer...  Japanese & U.K High Performance & Luxury Car..."
2022-05-18,Proton Saga 1.3 Premium - Jet Grey,Dealer, 41800,Proton,Saga,1.3,New,2022,Automatic,1.3L,Sedan,Selangor,5 Years Warranty,,,,"Proton Saga 1.3 Premium - Jet Grey  Enjoy Low Deposit Installment of RM3xx*/month for a limited time.  NEW SAGA 2022 RM34,400* - RM44,300*  May can you click WhatsApp link https://ecommerceonlinehub.wasap.my of more detail vehicle Thanks  Boleh klik link WhatsApp https://ecommerceonlinehub.wasap.my untuk lebih detail kenderaan Terima kasih  Terms and Conditions apply"
2022-05-13,Proton Saga 1.3 Premium S - Ruby Red,Dealer, 44800,Proton,Saga,1.3,New,2022,Automatic,1.3L,Sedan,Selangor,5 Years Warranty,,,,"Proton Saga 1.3 Premium S - Ruby Red  Enjoy Low Deposit Installment of RM3xx*/month for a limited time.  NEW SAGA 2022 RM34,400* - RM44,300*  May can you click WhatsApp link https://ecommerceonlinehub.wasap.my of more detail vehicle Thanks  Boleh klik link WhatsApp https://ecommerceonlinehub.wasap.my untuk lebih detail kenderaan Terima kasih  Terms and Conditions apply"
